"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Project admin should be able to create build type for their project","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.BuildTypeTest","Surefire test","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest"
"","5","Project admin should not be able to create build type for not their project","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.BuildTypeTest","Surefire test","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest"
"","377","User should not be able to create project with invalid user password","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.ProjectTest","Surefire test","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidPasswordTest"
"","230","User should not be able to create project with empty request body","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.ProjectTest","Surefire test","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyRequestBodyTest"
"","375","User should be able to create project","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.ProjectTest","Surefire test","com.example.teamcity.api.ProjectTest","userCreatesProjectTest"
"","145","User should not be able to create project without authentication","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.ProjectTest","Surefire test","com.example.teamcity.api.ProjectTest","userCreatesProjectWithoutAuthenticationTest"
"","3678","User should be able to create build type","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.BuildTypeTest","Surefire test","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest"
"","229","User should not be able to create project with invalid name","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.ProjectTest","Surefire test","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidNameTest"
"","196","User should not be able to create project with invalid name","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.ProjectTest","Surefire test","com.example.teamcity.api.ProjectTest","userCreatesProjectWithInvalidNameTest"
"","396","User should treat SQL Injection payload as plain text ","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.ProjectTest","Surefire test","com.example.teamcity.api.ProjectTest","userCreatesProjectWithSqlInjectionPayloadInNameTest"
"","270","User should not be able to create two projects with the same id","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.ProjectTest","Surefire test","com.example.teamcity.api.ProjectTest","userCreatesTwoProjectsWithTheSameIdTest"
"","534","User should not be able to create two build types with the same id","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.BuildTypeTest","Surefire test","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest"
"","330","User should be able to get project details by project name","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.api.ProjectTest","Surefire test","com.example.teamcity.api.ProjectTest","userGetsProjectDetailsByProjectNameTest"
"","51619","setupTeamCityServerTest","Surefire suite","2026-08-13","passed","2026-08-13","com.example.teamcity.ui.SetupServerTest","Surefire test","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest"
